file_name,width,height,avg_intensity,std_intensity,min_intensity,max_intensity,intensity_range,avg_gradient,aspect_ratio
tile_2.4_-134.7.png,128,128,150.3741455078125,7.089026890085742,73,218,145,9.486755597432396,1.0
669467.0.png,128,128,168.1085205078125,27.354307170175627,74,253,179,100.63979567459276,1.0
tile_-34.0_128.8.png,128,128,167.02642822265625,10.274609476222976,110,231,121,24.39290592121393,1.0
599949.0.png,128,128,140.67144775390625,28.369390022310895,67,253,186,59.341451977091104,1.0
tile_78.6_125.3.png,128,128,175.38958740234375,3.498886049806252,158,197,39,7.78866901117626,1.0
tile_-50.5_24.0.png,128,128,145.098876953125,12.67191309752658,74,238,164,20.068518326918895,1.0
861025.0.png,128,128,169.74542236328125,24.57640047375559,70,252,182,100.77852957964146,1.0
tile_9.9_-59.2.png,128,128,174.23297119140625,7.861944119741853,81,229,148,15.213944187623786,1.0
tile_-30.8_70.3.png,128,128,154.36468505859375,11.941298292300328,75,230,155,22.440964515654372,1.0
tile_-21.8_113.4.png,128,128,182.9776611328125,13.89369127428031,74,246,172,34.50633235506737,1.0
tile_57.6_-154.5.png,128,128,178.37359619140625,24.754608918384733,68,250,182,48.67341661902944,1.0
tile_4.2_-43.3.png,128,128,165.30108642578125,10.71448912174498,85,239,154,30.98672732887394,1.0
